date,category,region,store_size,month,day_of_week,is_weekend,promotion,footfall,avg_basket,discount_pct,sales
2026-01-22,Clothing,East,Large,1,3,0,1,51,11.43,21.4,583.88
2026-01-23,Groceries,Central,Small,1,4,0,0,75,11.65,4.6,842.78
2026-01-24,Electronics,North,Small,1,5,1,0,42,12.57,23.2,389.15
2026-01-25,Sports,West,Large,1,6,1,0,53,11.18,5.5,588.04
2026-01-26,Sports,West,Small,1,0,0,0,36,9.65,10.5,294.74
2026-01-27,Clothing,South,Large,1,1,0,0,79,10.35,24.5,641.93
2026-01-28,Electronics,North,Large,1,2,0,0,76,9.62,12.4,597.82
2026-01-29,Clothing,South,Medium,1,3,0,0,68,11.51,18.6,675.65
2026-01-30,Clothing,South,Medium,1,4,0,0,44,11.16,27.5,361.99
2026-01-31,Groceries,Central,Medium,1,5,1,1,116,11.13,4.8,1373.72
2026-02-01,Sports,North,Small,2,6,1,0,21,10.52,13.4,203.69
2026-02-02,Groceries,South,Small,2,0,0,0,142,9.84,27.5,955.25
2026-02-03,Groceries,West,Small,2,1,0,1,71,8.86,16.3,647.64
2026-02-04,Electronics,South,Large,2,2,0,0,132,10.71,8.7,1294.86
2026-02-05,Sports,South,Large,2,3,0,0,70,8.65,16.7,510.68
2026-02-06,Sports,West,Large,2,4,0,1,93,8.9,16.1,820.02
2026-02-07,Groceries,West,Medium,2,5,1,1,95,11.48,17.1,964.21
2026-02-08,Electronics,North,Small,2,6,1,0,74,11.6,25.1,649.42
2026-02-09,Groceries,North,Large,2,0,0,1,183,11.59,6.6,2180.43
2026-02-10,Home & Garden,Central,Medium,2,1,0,0,109,10.36,17.7,871.82
2026-02-11,Groceries,Central,Medium,2,2,0,1,132,10.66,21.3,1134.08
2026-02-12,Clothing,Central,Medium,2,3,0,0,86,7.77,24.9,555.6
2026-02-13,Clothing,West,Large,2,4,0,1,59,10.86,27.0,675.86
2026-02-14,Clothing,West,Medium,2,5,1,0,71,9.27,7.5,604.88
2026-02-15,Sports,East,Large,2,6,1,0,58,9.72,5.7,569.23
2026-02-16,Electronics,North,Large,2,0,0,1,41,13.26,6.8,585.14
2026-02-17,Sports,Central,Medium,2,1,0,1,40,11.5,19.5,549.13
2026-02-18,Sports,North,Large,2,2,0,1,55,11.65,9.5,725.92
2026-02-19,Electronics,West,Medium,2,3,0,0,66,10.57,27.2,493.57
2026-02-20,Sports,Central,Small,2,4,0,0,31,10.45,24.7,246.14
2026-02-21,Clothing,West,Small,2,5,1,0,20,11.45,14.1,190.77
2026-02-22,Electronics,East,Small,2,6,1,1,54,9.09,7.5,620.64
2026-02-23,Groceries,North,Small,2,0,0,1,118,11.74,15.3,1358.23
2026-02-24,Sports,East,Medium,2,1,0,0,54,10.98,14.5,471.09
2026-02-25,Electronics,West,Large,2,2,0,1,182,8.26,5.7,1640.91
2026-02-26,Electronics,Central,Medium,2,3,0,0,75,9.26,28.4,480.66
2026-02-27,Electronics,East,Small,2,4,0,1,72,12.17,20.2,817.39
2026-02-28,Clothing,Central,Small,2,5,1,0,51,11.1,24.0,479.85
2026-03-01,Clothing,Central,Small,3,6,1,1,49,8.55,15.3,534.18
2026-03-02,Home & Garden,East,Medium,3,0,0,1,153,8.88,11.4,1392.49
2026-03-03,Clothing,East,Large,3,1,0,1,41,10.06,10.5,467.47
2026-03-04,Electronics,South,Large,3,2,0,0,230,8.86,13.3,1953.95
2026-03-05,Home & Garden,North,Medium,3,3,0,1,91,12.05,18.6,981.35
2026-03-06,Groceries,West,Large,3,4,0,0,235,9.15,8.1,2168.12
2026-03-07,Clothing,East,Small,3,5,1,0,31,11.66,27.0,256.06
2026-03-08,Home & Garden,East,Medium,3,6,1,0,87,11.44,10.3,860.11
2026-03-09,Clothing,North,Medium,3,0,0,0,52,11.92,25.9,449.27
2026-03-10,Electronics,East,Small,3,1,0,1,89,7.76,18.4,790.92
2026-03-11,Groceries,West,Small,3,2,0,0,110,7.95,28.1,700.03
2026-03-12,Home & Garden,Central,Large,3,3,0,1,97,10.71,14.0,1044.6
2026-03-13,Electronics,West,Medium,3,4,0,0,126,9.86,12.0,1195.44
2026-03-14,Groceries,East,Large,3,5,1,0,162,10.33,7.8,1570.66
2026-03-15,Sports,West,Medium,3,6,1,0,46,8.53,24.0,330.02
2026-03-16,Clothing,Central,Medium,3,0,0,1,34,8.71,22.7,379.01
2026-03-17,Clothing,North,Large,3,1,0,0,128,8.18,5.5,1025.08
2026-03-18,Groceries,Central,Medium,3,2,0,1,125,11.58,22.0,1269.02
2026-03-19,Clothing,West,Medium,3,3,0,0,45,10.15,3.5,445.5
2026-03-20,Electronics,South,Small,3,4,0,0,76,10.03,8.6,742.67
2026-03-21,Groceries,East,Medium,3,5,1,1,213,10.22,2.6,2232.66
2026-03-22,Clothing,East,Small,3,6,1,0,38,10.3,3.1,367.44
2026-03-23,Home & Garden,North,Medium,3,0,0,0,98,9.41,26.1,641.06
2026-03-24,Sports,South,Large,3,1,0,1,80,10.72,22.6,762.14
2026-03-25,Clothing,North,Medium,3,2,0,1,57,12.26,6.6,770.7
2026-03-26,Home & Garden,East,Large,3,3,0,0,103,12.54,5.7,1135.21
2026-03-27,Electronics,South,Small,3,4,0,1,90,9.5,3.1,964.01
2026-03-28,Clothing,North,Small,3,5,1,1,23,11.87,19.5,297.96
2026-03-29,Clothing,North,Large,3,6,1,0,43,10.03,14.6,398.03
2026-03-30,Home & Garden,North,Medium,3,0,0,1,65,9.6,27.1,541.72
2026-03-31,Sports,South,Medium,3,1,0,0,38,11.71,24.9,342.53
2026-04-01,Electronics,East,Small,4,2,0,1,98,8.41,27.3,827.17
2026-04-02,Sports,North,Small,4,3,0,0,38,10.68,2.3,424.07
2026-04-03,Home & Garden,East,Large,4,4,0,0,159,10.64,23.3,1231.98
2026-04-04,Sports,East,Medium,4,5,1,0,37,11.14,4.4,393.63
2026-04-05,Home & Garden,Central,Medium,4,6,1,0,106,8.21,23.9,682.43
2026-04-06,Electronics,Central,Small,4,0,0,1,56,10.77,14.9,586.56
2026-04-07,Sports,East,Large,4,1,0,0,81,9.32,6.6,754.6
2026-04-08,Clothing,Central,Small,4,2,0,0,61,10.33,20.6,499.95
2026-04-09,Home & Garden,Central,Medium,4,3,0,0,88,10.27,11.7,859.05
2026-04-10,Groceries,East,Small,4,4,0,0,108,8.36,11.3,859.04
2026-04-11,Home & Garden,North,Large,4,5,1,1,118,8.97,2.8,1194.17
2026-04-12,Home & Garden,East,Medium,4,6,1,1,105,10.87,6.3,1206.51
2026-04-13,Groceries,East,Medium,4,0,0,1,74,11.62,12.0,852.91
2026-04-14,Clothing,South,Small,4,1,0,1,60,8.63,7.7,675.14
2026-04-15,Groceries,East,Small,4,2,0,1,135,10.56,21.2,1338.05
2026-04-16,Groceries,North,Large,4,3,0,1,246,9.52,17.1,2015.52
2026-04-17,Groceries,North,Small,4,4,0,1,60,11.05,8.6,772.76
2026-04-18,Home & Garden,East,Small,4,5,1,1,40,9.55,2.7,440.71
2026-04-19,Groceries,South,Small,4,6,1,0,99,9.47,16.2,853.31
2026-04-20,Home & Garden,South,Small,4,0,0,0,70,9.61,11.0,553.86
2026-04-21,Clothing,North,Large,4,1,0,0,32,11.78,7.2,368.45
2026-04-22,Electronics,North,Medium,4,2,0,0,105,8.02,26.0,679.75
2026-04-23,Groceries,West,Medium,4,3,0,1,143,9.02,17.9,1184.91
2026-04-24,Home & Garden,East,Large,4,4,0,0,164,7.83,20.1,1131.72
2026-04-25,Sports,East,Medium,4,5,1,1,37,12.89,28.3,446.3
2026-04-26,Home & Garden,West,Large,4,6,1,1,85,10.96,23.4,860.12
2026-04-27,Clothing,North,Large,4,0,0,1,64,11.1,16.0,728.42
2026-04-28,Clothing,North,Small,4,1,0,1,27,8.59,13.6,338.62
2026-04-29,Electronics,South,Large,4,2,0,0,169,10.61,12.6,1557.28
2026-04-30,Groceries,West,Small,4,3,0,0,141,9.55,11.7,1238.91
2026-05-01,Electronics,North,Small,5,4,0,1,88,9.07,21.6,775.52
2026-05-02,Clothing,West,Large,5,5,1,0,136,8.29,14.7,971.06
2026-05-03,Home & Garden,East,Large,5,6,1,1,184,10.48,9.9,1912.91
2026-05-04,Groceries,North,Small,5,0,0,1,64,10.51,23.1,738.31
2026-05-05,Sports,West,Large,5,1,0,1,65,8.51,18.8,675.64
2026-05-06,Electronics,South,Small,5,2,0,1,91,12.37,24.1,966.76
2026-05-07,Groceries,East,Small,5,3,0,0,77,8.0,8.2,627.62
2026-05-08,Clothing,West,Medium,5,4,0,0,51,9.89,10.4,447.31
2026-05-09,Clothing,West,Small,5,5,1,1,44,9.72,5.2,513.7
2026-05-10,Clothing,South,Medium,5,6,1,1,85,10.12,18.4,831.21
2026-05-11,Clothing,West,Large,5,0,0,1,48,8.51,27.2,385.81
2026-05-12,Electronics,South,Large,5,1,0,1,138,12.03,5.2,1591.66
2026-05-13,Home & Garden,South,Small,5,2,0,1,65,9.25,18.4,654.62
2026-05-14,Clothing,North,Medium,5,3,0,0,73,9.53,28.4,486.45
2026-05-15,Home & Garden,Central,Small,5,4,0,1,95,9.35,5.5,953.5
2026-05-16,Home & Garden,East,Medium,5,5,1,1,46,10.4,5.5,561.35
2026-05-17,Clothing,West,Large,5,6,1,1,120,8.81,8.6,1124.35
2026-05-18,Groceries,East,Medium,5,0,0,0,187,9.52,5.1,1763.7
2026-05-19,Groceries,South,Medium,5,1,0,1,229,9.14,5.1,2028.91
2026-05-20,Sports,Central,Medium,5,2,0,1,95,9.03,20.0,786.73
2026-05-21,Sports,South,Small,5,3,0,0,47,10.4,12.7,402.25
2026-05-22,Electronics,North,Large,5,4,0,0,100,12.48,1.5,1152.3
2026-05-23,Home & Garden,East,Small,5,5,1,0,72,9.97,0.3,660.09
2026-05-24,Clothing,North,Large,5,6,1,0,118,9.94,7.8,1139.47
2026-05-25,Home & Garden,South,Small,5,0,0,1,102,8.08,5.3,948.91
2026-05-26,Groceries,East,Small,5,1,0,1,144,8.59,9.6,1365.54
2026-05-27,Clothing,Central,Medium,5,2,0,1,105,10.26,17.3,992.21
2026-05-28,Electronics,East,Medium,5,3,0,1,121,10.13,27.4,1022.54
2026-05-29,Home & Garden,South,Medium,5,4,0,1,65,10.58,0.0,856.11
2026-05-30,Electronics,North,Large,5,5,1,0,225,8.98,19.8,1510.32
2026-05-31,Clothing,West,Large,5,6,1,1,117,11.57,25.6,1112.33
2026-06-01,Clothing,South,Medium,6,0,0,0,35,12.44,6.7,402.7
2026-06-02,Electronics,East,Large,6,1,0,0,104,12.22,0.1,1218.48
2026-06-03,Sports,North,Large,6,2,0,1,83,12.05,1.8,1101.8
2026-06-04,Sports,East,Medium,6,3,0,0,72,11.14,2.6,774.42
2026-06-05,Sports,North,Large,6,4,0,0,43,8.54,1.8,407.85
2026-06-06,Groceries,West,Large,6,5,1,0,149,9.21,22.8,1068.27
2026-06-07,Clothing,North,Small,6,6,1,1,44,11.11,16.3,572.37
2026-06-08,Electronics,East,Small,6,0,0,0,39,10.09,10.8,375.35
2026-06-09,Clothing,Central,Large,6,1,0,1,110,9.8,29.6,913.61
2026-06-10,Home & Garden,West,Large,6,2,0,0,96,9.98,19.3,802.7
2026-06-11,Sports,East,Medium,6,3,0,1,37,9.08,29.3,336.43
2026-06-12,Home & Garden,Central,Medium,6,4,0,1,82,9.5,12.6,811.16
2026-06-13,Electronics,Central,Large,6,5,1,0,198,8.1,2.5,1633.45
2026-06-14,Clothing,North,Small,6,6,1,0,28,10.19,10.0,252.24
2026-06-15,Home & Garden,East,Medium,6,0,0,0,115,8.06,29.2,710.68
2026-06-16,Clothing,Central,Large,6,1,0,1,47,13.14,2.9,637.47
2026-06-17,Sports,North,Medium,6,2,0,0,32,7.96,8.6,256.27
2026-06-18,Electronics,South,Small,6,3,0,1,73,8.4,21.5,646.82
2026-06-19,Clothing,South,Medium,6,4,0,1,26,10.16,24.5,312.1
2026-06-20,Groceries,South,Large,6,5,1,1,172,12.07,19.5,1671.54
2026-06-21,Groceries,West,Medium,6,6,1,1,73,11.5,9.3,938.52
2026-06-22,Groceries,South,Large,6,0,0,0,301,8.06,25.4,1886.57
2026-06-23,Groceries,South,Large,6,1,0,1,241,8.04,18.2,1825.14
2026-06-24,Home & Garden,South,Large,6,2,0,0,98,10.94,13.5,1021.42
2026-06-25,Clothing,Central,Small,6,3,0,1,22,10.53,23.0,297.22
2026-06-26,Sports,Central,Medium,6,4,0,0,75,8.13,14.6,566.65
2026-06-27,Groceries,North,Small,6,5,1,1,93,12.39,22.4,1070.5
2026-06-28,Groceries,North,Medium,6,6,1,0,80,10.04,0.8,773.71
2026-06-29,Groceries,West,Large,6,0,0,0,250,10.21,10.5,2174.44
2026-06-30,Home & Garden,West,Small,6,1,0,0,35,11.29,25.0,321.31
2026-07-01,Home & Garden,South,Medium,7,2,0,0,47,10.17,18.5,431.53
2026-07-02,Sports,South,Medium,7,3,0,0,62,10.69,26.1,476.89
2026-07-03,Electronics,West,Small,7,4,0,0,72,8.18,29.0,454.83
2026-07-04,Electronics,South,Small,7,5,1,0,52,10.64,12.7,460.84
2026-07-05,Electronics,Central,Large,7,6,1,1,90,10.38,6.9,1014.97
2026-07-06,Electronics,North,Small,7,0,0,0,55,8.92,2.0,478.8
2026-07-07,Groceries,Central,Large,7,1,0,0,242,9.73,10.4,2006.88
2026-07-08,Groceries,East,Medium,7,2,0,0,160,10.06,10.0,1372.45
2026-07-09,Clothing,South,Large,7,3,0,0,80,9.05,7.6,702.39
2026-07-10,Sports,West,Medium,7,4,0,1,40,11.84,27.9,505.62
2026-07-11,Home & Garden,South,Medium,7,5,1,1,67,8.74,14.7,652.16
2026-07-12,Sports,North,Small,7,6,1,1,33,9.66,5.7,477.47
2026-07-13,Electronics,West,Small,7,0,0,0,41,11.21,16.1,405.66
2026-07-14,Sports,East,Small,7,1,0,0,39,10.37,7.0,392.28
2026-07-15,Home & Garden,South,Large,7,2,0,0,149,9.11,17.9,1082.05
2026-07-16,Home & Garden,West,Medium,7,3,0,1,49,10.11,27.6,505.86
2026-07-17,Sports,West,Medium,7,4,0,0,35,10.89,6.6,374.21
2026-07-18,Clothing,North,Large,7,5,1,0,42,12.7,9.3,466.53
2026-07-19,Clothing,West,Large,7,6,1,1,66,10.34,0.8,810.5
2026-07-20,Sports,North,Large,7,0,0,0,35,11.13,16.3,322.64
2026-07-21,Home & Garden,North,Large,7,1,0,0,84,11.08,4.6,829.19
2026-07-22,Groceries,East,Small,7,2,0,0,110,7.69,21.5,739.13
2026-07-23,Sports,South,Small,7,3,0,1,20,8.45,23.2,248.91
2026-07-24,Clothing,West,Small,7,4,0,1,19,10.07,15.9,366.2
2026-07-25,Groceries,East,Small,7,5,1,0,58,10.16,2.7,620.88
2026-07-26,Sports,Central,Small,7,6,1,0,26,9.23,22.1,199.64
2026-07-27,Clothing,Central,Medium,7,0,0,0,71,9.62,13.2,566.16
2026-07-28,Clothing,North,Large,7,1,0,0,80,9.0,18.9,629.06
2026-07-29,Electronics,South,Medium,7,2,0,1,65,10.88,25.1,559.99
2026-07-30,Clothing,North,Medium,7,3,0,1,57,9.61,22.7,585.91
2026-07-31,Electronics,North,Medium,7,4,0,0,115,9.36,25.8,838.52
2026-08-01,Electronics,East,Medium,8,5,1,1,71,11.48,21.4,773.98
2026-08-02,Clothing,West,Large,8,6,1,1,53,11.79,5.8,762.33
2026-08-03,Home & Garden,West,Medium,8,0,0,1,52,9.74,17.1,575.65
2026-08-04,Groceries,West,Large,8,1,0,0,138,12.69,21.9,1297.19
2026-08-05,Clothing,South,Small,8,2,0,0,27,12.45,5.0,321.88
2026-08-06,Sports,South,Small,8,3,0,0,15,8.81,14.1,113.94
2026-08-07,Electronics,South,Large,8,4,0,0,89,9.38,6.5,843.78
2026-08-08,Electronics,South,Large,8,5,1,1,150,8.55,15.8,1297.87
2026-08-09,Home & Garden,South,Small,8,6,1,0,48,8.32,28.9,296.03
2026-08-10,Home & Garden,Central,Medium,8,0,0,0,15,10.96,15.1,139.29
2026-08-11,Electronics,Central,Large,8,1,0,0,75,11.69,8.4,754.96
2026-08-12,Groceries,South,Medium,8,2,0,0,79,12.88,17.1,814.25
2026-08-13,Clothing,Central,Small,8,3,0,0,50,10.06,0.4,477.12
2026-08-14,Electronics,West,Medium,8,4,0,0,59,10.34,3.8,545.93
2026-08-15,Sports,East,Small,8,5,1,1,31,10.26,10.9,455.63
2026-08-16,Home & Garden,South,Large,8,6,1,0,117,8.7,11.8,938.33
2026-08-17,Groceries,South,Large,8,0,0,1,107,12.6,27.3,1002.68
2026-08-18,Home & Garden,West,Medium,8,1,0,1,49,11.61,9.9,588.11
2026-08-19,Electronics,North,Large,8,2,0,0,79,11.81,1.9,903.65
2026-08-20,Sports,West,Small,8,3,0,0,-1,-inf,3.5,50.0
2026-08-21,Groceries,Central,Medium,8,4,0,1,133,8.9,8.9,1204.61
2026-08-22,Sports,South,Large,8,5,1,0,59,8.35,0.1,547.9
2026-08-23,Clothing,South,Medium,8,6,1,1,49,9.61,12.7,441.66
2026-08-24,Groceries,West,Large,8,0,0,1,115,11.95,3.7,1370.35
2026-08-25,Groceries,South,Medium,8,1,0,1,119,10.55,7.5,1332.83
2026-08-26,Electronics,East,Large,8,2,0,0,60,12.29,2.8,715.98
2026-08-27,Home & Garden,West,Large,8,3,0,1,76,9.03,26.6,618.13
2026-08-28,Groceries,North,Large,8,4,0,0,100,10.09,10.0,1012.04
2026-08-29,Electronics,South,Small,8,5,1,1,37,8.52,29.7,369.15
2026-08-30,Sports,East,Small,8,6,1,0,19,12.96,18.3,199.77
2026-08-31,Electronics,South,Small,8,0,0,1,54,8.81,8.5,504.81
2026-09-01,Groceries,East,Large,9,1,0,0,121,9.25,22.6,805.99
2026-09-02,Sports,East,Small,9,2,0,0,18,9.29,20.6,148.41
2026-09-03,Clothing,North,Small,9,3,0,0,25,9.78,0.2,260.3
2026-09-04,Sports,South,Small,9,4,0,0,0,-6.24,29.7,50.0
2026-09-05,Electronics,Central,Small,9,5,1,0,51,9.19,0.0,494.39
2026-09-06,Home & Garden,Central,Medium,9,6,1,0,64,9.49,5.4,580.16
2026-09-07,Home & Garden,Central,Large,9,0,0,1,95,10.29,14.3,923.69
2026-09-08,Sports,East,Medium,9,1,0,1,24,10.75,29.0,296.77
2026-09-09,Clothing,South,Small,9,2,0,1,29,8.38,4.9,452.02
2026-09-10,Sports,Central,Small,9,3,0,1,18,9.35,25.0,235.94
2026-09-11,Clothing,South,Small,9,4,0,1,31,11.51,20.3,420.99
2026-09-12,Sports,North,Small,9,5,1,1,32,9.58,28.8,271.35
2026-09-13,Electronics,East,Small,9,6,1,1,47,9.09,2.6,598.44
2026-09-14,Clothing,West,Large,9,0,0,0,50,9.76,2.9,446.54
2026-09-15,Clothing,South,Medium,9,1,0,1,44,7.99,25.5,425.3
2026-09-16,Home & Garden,North,Small,9,2,0,0,19,9.45,21.7,145.15
2026-09-17,Groceries,North,Large,9,3,0,0,134,8.94,23.4,915.06
2026-09-18,Home & Garden,East,Medium,9,4,0,0,39,11.53,27.5,353.23
2026-09-19,Clothing,East,Large,9,5,1,0,22,9.38,1.7,192.96
2026-09-20,Clothing,East,Large,9,6,1,1,35,8.44,0.4,435.07
2026-09-21,Electronics,South,Large,9,0,0,1,120,8.81,20.2,975.17
2026-09-22,Electronics,West,Large,9,1,0,0,102,9.19,10.5,880.88
2026-09-23,Sports,East,Small,9,2,0,0,29,12.1,20.9,294.14
2026-09-24,Groceries,North,Large,9,3,0,1,69,10.53,16.4,705.61
2026-09-25,Electronics,Central,Medium,9,4,0,1,49,8.85,27.2,406.32
2026-09-26,Electronics,West,Small,9,5,1,0,29,10.94,17.5,251.46
2026-09-27,Home & Garden,Central,Large,9,6,1,0,32,9.52,21.0,228.13
2026-09-28,Clothing,West,Medium,9,0,0,0,43,9.98,12.2,426.32
2026-09-29,Electronics,South,Medium,9,1,0,1,85,9.43,21.9,765.35
2026-09-30,Home & Garden,West,Small,9,2,0,1,33,9.82,7.1,362.12
2026-10-01,Sports,Central,Large,10,3,0,1,35,10.1,18.2,393.43
2026-10-02,Groceries,West,Small,10,4,0,0,46,11.93,15.3,464.21
2026-10-03,Electronics,West,Medium,10,5,1,1,32,9.39,15.1,446.0
2026-10-04,Sports,West,Large,10,6,1,1,43,11.41,24.6,503.16
2026-10-05,Sports,Central,Large,10,0,0,1,22,10.99,12.2,357.43
2026-10-06,Groceries,Central,Medium,10,1,0,1,88,11.93,22.0,848.52
2026-10-07,Clothing,North,Medium,10,2,0,0,41,10.61,16.7,364.48
2026-10-08,Sports,South,Small,10,3,0,0,12,9.5,19.3,99.78
2026-10-09,Groceries,East,Medium,10,4,0,1,86,11.08,5.5,993.7
2026-10-10,Electronics,South,Large,10,5,1,1,89,12.87,19.6,1005.18
2026-10-11,Sports,North,Large,10,6,1,1,51,10.36,11.6,586.42
2026-10-12,Groceries,North,Small,10,0,0,1,54,9.15,11.7,626.14
2026-10-13,Home & Garden,North,Large,10,1,0,1,42,9.14,2.9,489.27
2026-10-14,Clothing,North,Medium,10,2,0,1,29,11.72,24.2,389.1
2026-10-15,Home & Garden,East,Small,10,3,0,0,48,10.8,11.2,445.54
2026-10-16,Sports,South,Small,10,4,0,1,19,9.96,0.2,354.95
2026-10-17,Sports,Central,Large,10,5,1,1,29,12.23,14.9,402.45
2026-10-18,Groceries,West,Medium,10,6,1,1,69,10.75,5.3,923.95
2026-10-19,Groceries,Central,Large,10,0,0,0,131,10.28,16.7,1095.49
2026-10-20,Electronics,East,Small,10,1,0,1,45,11.06,27.8,543.61
2026-10-21,Sports,East,Small,10,2,0,1,21,11.52,24.6,355.24
2026-10-22,Groceries,East,Medium,10,3,0,0,86,9.41,20.8,693.75
2026-10-23,Groceries,East,Small,10,4,0,0,57,10.85,22.0,456.39
2026-10-24,Sports,East,Medium,10,5,1,1,47,8.34,1.0,480.04
2026-10-25,Home & Garden,Central,Large,10,6,1,0,45,12.32,29.0,386.66
2026-10-26,Home & Garden,North,Small,10,0,0,0,20,10.49,28.1,175.11
2026-10-27,Electronics,North,Small,10,1,0,0,39,10.05,20.5,312.92
2026-10-28,Clothing,South,Medium,10,2,0,1,34,9.16,5.0,406.77
2026-10-29,Electronics,North,Small,10,3,0,0,41,10.94,23.0,361.04
2026-10-30,Clothing,East,Small,10,4,0,0,24,9.68,11.7,209.99
2026-10-31,Home & Garden,North,Medium,10,5,1,1,29,11.1,6.1,492.98
2026-11-01,Groceries,Central,Large,11,6,1,0,121,11.37,2.7,1245.25
2026-11-02,Clothing,North,Large,11,0,0,1,46,9.6,28.3,469.85
2026-11-03,Sports,West,Large,11,1,0,1,33,9.83,11.9,337.58
2026-11-04,Electronics,North,Small,11,2,0,0,28,9.11,21.3,221.44
2026-11-05,Home & Garden,South,Medium,11,3,0,0,38,9.72,25.7,296.0
2026-11-06,Clothing,East,Large,11,4,0,0,31,8.94,10.4,270.75
2026-11-07,Sports,East,Medium,11,5,1,0,25,12.55,24.4,224.98
2026-11-08,Groceries,Central,Large,11,6,1,1,151,9.39,29.0,1253.16
2026-11-09,Groceries,Central,Large,11,0,0,1,153,9.38,17.6,1215.63
2026-11-10,Groceries,East,Large,11,1,0,1,84,10.46,20.2,819.07
2026-11-11,Groceries,South,Medium,11,2,0,1,97,7.91,1.7,973.98
2026-11-12,Clothing,Central,Small,11,3,0,1,30,8.52,20.1,377.83
2026-11-13,Home & Garden,West,Large,11,4,0,1,58,9.96,28.1,626.77
2026-11-14,Sports,South,Large,11,5,1,0,59,11.25,15.8,597.57
2026-11-15,Home & Garden,South,Medium,11,6,1,0,51,8.21,10.0,405.56
2026-11-16,Clothing,East,Large,11,0,0,1,64,8.54,28.2,485.64
2026-11-17,Electronics,North,Medium,11,1,0,1,58,10.52,12.2,687.77
2026-11-18,Groceries,West,Large,11,2,0,1,116,9.6,18.4,1081.93
2026-11-19,Sports,South,Small,11,3,0,1,17,8.96,12.9,269.21
2026-11-20,Sports,North,Small,11,4,0,0,4,8.45,20.7,50.0
2026-11-21,Groceries,East,Medium,11,5,1,0,92,8.24,1.4,795.53
2026-11-22,Clothing,West,Small,11,6,1,1,34,10.05,14.1,364.72
2026-11-23,Groceries,Central,Small,11,0,0,0,44,10.93,23.5,400.73
2026-11-24,Groceries,South,Small,11,1,0,0,59,9.68,18.2,507.43
2026-11-25,Electronics,East,Large,11,2,0,0,60,8.64,4.3,558.7
2026-11-26,Sports,North,Large,11,3,0,0,32,8.88,2.2,297.36
2026-11-27,Home & Garden,South,Medium,11,4,0,0,87,9.7,24.8,596.76
2026-11-28,Home & Garden,South,Large,11,5,1,0,46,12.93,4.4,545.18
2026-11-29,Electronics,Central,Small,11,6,1,1,35,11.77,21.6,476.86
2026-11-30,Electronics,East,Small,11,0,0,0,21,9.0,13.9,170.14
2026-12-01,Home & Garden,North,Large,12,1,0,0,42,11.66,7.1,441.37
2026-12-02,Electronics,South,Large,12,2,0,1,102,12.31,10.5,1256.09
2026-12-03,Groceries,South,Small,12,3,0,1,61,11.27,10.8,849.82
2026-12-04,Clothing,North,Medium,12,4,0,1,44,8.45,0.3,491.04
2026-12-05,Sports,West,Medium,12,5,1,0,21,8.58,15.6,176.82
2026-12-06,Home & Garden,West,Medium,12,6,1,1,30,8.95,22.3,325.35
2026-12-07,Clothing,West,Small,12,0,0,0,25,9.1,26.3,192.17
2026-12-08,Home & Garden,Central,Medium,12,1,0,1,37,10.54,16.8,505.71
2026-12-09,Home & Garden,Central,Large,12,2,0,0,70,11.71,7.3,718.51
2026-12-10,Sports,South,Medium,12,3,0,0,57,8.86,28.7,371.38
2026-12-11,Groceries,Central,Large,12,4,0,1,138,9.67,17.8,1354.32
2026-12-12,Clothing,West,Large,12,5,1,1,46,10.57,3.4,559.01
2026-12-13,Electronics,South,Small,12,6,1,1,60,9.84,28.5,573.67
2026-12-14,Home & Garden,Central,Small,12,0,0,1,44,10.71,10.6,513.58
2026-12-15,Clothing,East,Medium,12,1,0,0,52,12.2,4.5,579.55
2026-12-16,Electronics,East,Medium,12,2,0,0,74,9.83,17.4,580.67
2026-12-17,Sports,South,Large,12,3,0,1,45,11.06,5.1,687.99
2026-12-18,Clothing,North,Large,12,4,0,1,46,8.77,13.9,421.81
2026-12-19,Electronics,Central,Small,12,5,1,0,38,8.87,7.7,311.46
2026-12-20,Groceries,South,Large,12,6,1,1,150,9.25,24.9,1316.57
2026-12-21,Electronics,South,Medium,12,0,0,0,94,12.21,6.0,1010.2
2026-12-22,Sports,Central,Medium,12,1,0,1,40,11.51,29.7,392.63
2026-12-23,Sports,North,Small,12,2,0,1,27,8.65,0.3,399.59
2026-12-24,Electronics,East,Medium,12,3,0,1,63,11.0,23.6,675.79
2026-12-25,Sports,North,Medium,12,4,0,0,25,11.48,23.5,212.58
2026-12-26,Groceries,West,Medium,12,5,1,0,71,10.62,10.5,671.97
2026-12-27,Home & Garden,South,Medium,12,6,1,0,42,12.12,19.2,403.1
2026-12-28,Electronics,North,Small,12,0,0,1,30,11.16,4.2,510.2
2026-12-29,Sports,South,Medium,12,1,0,0,53,10.42,28.1,379.53
2026-12-30,Electronics,North,Medium,12,2,0,1,87,10.39,6.6,927.1
2026-12-31,Home & Garden,West,Medium,12,3,0,0,56,9.01,25.7,393.28
2027-01-01,Electronics,North,Medium,1,4,0,1,64,11.28,16.2,851.91
2027-01-02,Electronics,North,Small,1,5,1,0,59,11.45,14.9,544.85
2027-01-03,Groceries,North,Medium,1,6,1,0,127,9.61,15.4,1056.72
2027-01-04,Sports,West,Large,1,0,0,1,59,12.58,14.6,714.93
2027-01-05,Clothing,East,Medium,1,1,0,1,46,10.54,6.6,505.72
